"Rank","player","Hall_Rating","Reg_Season_Rank","Reg_Season_Hall_Rating","Playoff_Rank","Playoff_Hall_Rating","Equiv_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Primary_Team","Teams","player_id"
2981.5,"John Arthurs",0,2775,0,2764,0,-5.99889800233226,0,"G",7.81818181818182,86,11,1,1970,1970,"MIL",1,"arthujo01"
2981.5,"John Barber",0,2775,0,2764,0,-10.2294439132685,0,"F",3.8,19,5,1,1957,1957,"STL",1,"barbejo01"
2981.5,"John Celestand",0,2775,0,2764,0,-7.11863552060021,0,"PG",11.5625,185,16,1,2000,2000,"LAL",1,"celesjo01"
2981.5,"John Clawson",0,2775,0,2764,0,-2.39121186655545,0,"SF",16.046511627907,1380,86,1,1969,1969,"OAK",1,"clawsjo01"
2981.5,"John Comeaux",0,2775,0,2764,0,-1.75638502352623,0,"F",8.21739130434783,189,23,1,1968,1968,"NOB",1,"comeajo01"
2981.5,"John Coughran",0,2775,0,2764,0,-9.10867316806001,0,"SF",6.66666666666667,160,24,1,1980,1980,"GSW",1,"coughjo01"
2981.5,"John Dickson",0,2775,0,2764,0,-7.31445821447736,0,"C",4.68181818181818,103,22,1,1968,1968,"NOB",1,"dicksjo01"
2981.5,"John Douglas",0,2775,0,2764,0,-3.78081917824754,0,"SG",15.5671641791045,1043,67,2,1982,1983,"SDC",1,"dougljo01"
2981.5,"John Duren",0,2775,0,2764,0,-5.7058210737052,0,"PG",14.6616915422886,2947,201,3,1981,1983,"UTA",2,"durenjo01"
2981.5,"John Edwards",0,2775,0,2764,0,-5.98750717740435,0,"C",6.69230769230769,435,65,2,2005,2006,"ATL",2,"edwarjo01"
2981.5,"John Fairchild",0,2775,0,2764,0,-3.46532479785372,0,"SF",13.5747126436782,2362,174,4,1966,1970,"INA",5,"faircjo01"
2981.5,"John Garris",0,2775,0,2764,0,-0.180769364871744,0,"PF",8.09090909090909,267,33,1,1984,1984,"CLE",1,"garrijo01"
2981.5,"John Greig",0,2775,0,2764,0,-4.61873091411702,0,"SF",2.88888888888889,26,9,1,1983,1983,"SEA",1,"greigjo01"
2981.5,"John Hummer",0,2775,0,2764,0,-2.87387953923764,0,"PF",22.3333333333333,7504,336,6,1971,1976,"SEA",3,"hummejo01"
2981.5,"John Kuester",0,2775,0,2764,0,-3.22832875893554,0,"PG",11.3111111111111,1527,135,3,1978,1980,"DEN",3,"kuestjo01"
2981.5,"John Laskowski",0,2775,0,2764,0,-4.01300455329319,0,"SG",18.0677966101695,2132,118,2,1976,1977,"CHI",1,"laskojo01"
2981.5,"John Mahnken",0,2775,0,2764,0,-6.24625304638578,0,"C",10.6811594202899,1474,138,2,1952,1953,"BOS",1,"mahnkjo01"
2981.5,"John McConathy",0,2775,0,2764,0,-13.4717910923185,0,"F",9.63636363636364,106,11,1,1952,1952,"MLH",1,"mcconjo01"
2981.5,"John Morrison",0,2775,0,2764,0,-7.90340546563835,0,"G",8.44444444444444,76,9,1,1968,1968,"DNR",1,"morrijo01"
2981.5,"John Morton",0,2775,0,2764,0,-4.66548296482918,0,"SF",14.4274809160305,1890,131,3,1990,1992,"CLE",2,"mortojo01"
2981.5,"John O'Boyle",0,2775,0,2764,0,-4.89772480703907,0,"SG",19.4,97,5,1,1953,1953,"MLH",1,"oboyljo01"
2981.5,"John Olive",0,2775,0,2764,0,-8.68015436842253,0,"SF",5.82857142857143,204,35,2,1979,1980,"SDC",1,"olivejo01"
2981.5,"John Pilch",0,2775,0,2764,0,-10.5132541394443,0,"F",4.55555555555556,41,9,1,1952,1952,"MNL",1,"pilchjo01"
2981.5,"John Pinone",0,2775,0,2764,0,-4.56704301722089,0,"SF",9.28571428571429,65,7,1,1984,1984,"ATL",1,"pinonjo01"
2981.5,"John Postley",0,2775,0,2764,0,-5.79300418768725,0,"F",6,6,1,1,1968,1968,"PTP",1,"postljo01"
2981.5,"John Rennicke",0,2775,0,2764,0,-13.6863912939336,0,"G",9,54,6,1,1952,1952,"MLH",1,"rennijo01"
2981.5,"John Richter",0,2775,0,2764,0,-4.14766230918274,0,"C",12.2027027027027,903,74,1,1960,1960,"BOS",1,"richtjo01"
2981.5,"John Rudd",0,2775,0,2764,0,-3.64582686580267,0,"SF",12.4655172413793,723,58,1,1979,1979,"NYK",1,"ruddjo01"
2981.5,"John Rudometkin",0,2775,0,2764,0,-4.20928806546676,0,"SF",12.5496183206107,1644,131,3,1963,1965,"NYK",2,"rudomjo01"
2981.5,"John Schweitz",0,2775,0,2764,0,-12.3112616877378,0,"SG",5.31818181818182,117,22,2,1985,1987,"DET",2,"schwejo01"
2981.5,"John Shasky",0,2775,0,2764,0,-3.55092874019146,0,"C",11.0661764705882,1505,136,3,1989,1991,"DAL",3,"shaskjo01"
2981.5,"John Smith",0,2775,0,2764,0,-3.82211528891289,0,"C",22.4551282051282,3503,156,2,1969,1970,"DLC",3,"smithjo01"
2981.5,"John Stroud",0,2775,0,2764,0,-6.72821611423945,0,"SF",9.77777777777778,88,9,1,1981,1981,"HOU",1,"stroujo01"
2981.5,"John Thomas",0,2775,0,2764,0,-3.13981572071155,0,"C",10.6451612903226,2310,217,5,1998,2006,"TOR",6,"thomajo02"
2981.5,"John Trapp",0,2775,0,2764,0,-2.55329102245153,0,"SF",16.8522012578616,5359,318,5,1969,1973,"LAL",4,"trappjo01"
2981.5,"John Turner",0,2775,0,2764,0,-6.98852029561019,0,"SF",8.21428571428571,345,42,1,1992,1992,"HOU",1,"turnejo01"
2981.5,"John Vallely",0,2775,0,2764,0,-6.53429617962183,0,"SG",7.96,796,100,2,1971,1972,"ATL",2,"vallejo01"
2981.5,"John Wallace",0,2775,0,2764,0,-3.6586590433849,0,"SF",16.0284974093264,6187,386,7,1997,2004,"NYK",5,"wallajo01"
2981.5,"John Warren",0,2775,0,2764,0,-2.79003509704354,0,"SG",15.8242811501597,4953,313,5,1970,1974,"CLE",2,"warrejo01"
2981.5,"John Wetzel",0,2775,0,2764,0,-2.50066893757623,0,"SG",13.1270718232044,4752,362,7,1968,1976,"ATL",3,"wetzejo01"
2981.5,"John Williamson",0,2775,0,2764,0,-1.44439553628851,0,"SG",30.1748633879781,16566,549,8,1974,1981,"NYA",5,"willijo01"
2981.5,"John Windsor",0,2775,0,2764,0,-2.70594714537519,0,"PF",6.18181818181818,68,11,1,1964,1964,"SFW",1,"windsjo01"
2981.5,"Johnny Austin",0,2775,0,2764,0,-2.87078424597855,0,"SG",16.7333333333333,753,45,2,1967,1968,"BAL",2,"austijo01"
2981.5,"Johnny Cox",0,2775,0,2764,0,-3.66128591979722,0,"SG",23.0821917808219,1685,73,1,1963,1963,"CHZ",1,"coxjo01"
2981.5,"Johnny Horan",0,2775,0,2764,0,-8.91121651559641,0,"F",4.89473684210526,93,19,1,1956,1956,"FTW",2,"horanjo01"
2981.5,"Johnny Jones",0,2775,0,2764,0,-6.35682591016511,0,"SF",10.9882352941176,934,85,2,1968,1969,"BOS",2,"jonesjo01"
2981.5,"Johnny Mathis",0,2775,0,2764,0,-4.57922803431523,0,"PF",12.8627450980392,656,51,1,1968,1968,"NJA",1,"mathijo01"
2981.5,"Johnny Neumann",0,2775,0,2764,0,-2.34209156338991,0,"SG",22.3925619834711,10838,484,7,1972,1978,"KEN",9,"neumajo01"
2981.5,"Johnny O'Bryant",0,2775,0,2764,0,-6.61308120286605,0,"PF",12.7291666666667,611,48,2,2015,2016,"MIL",1,"obryajo01"
2981.5,"Johnny Payak",0,2775,0,2764,0,-0.167243999067302,0,"SG",21.6176470588235,1470,68,1,1953,1953,"MLH",1,"payakjo01"
2981.5,"Johnny Rogers",0,2775,0,2764,0,-4.86140032575512,0,"PF",9.21739130434783,636,69,2,1987,1988,"CLE",2,"rogerjo01"
2981.5,"Johnny Taylor",0,2775,0,2764,0,-4.02756573040871,0,"SF",16.037037037037,866,54,3,1998,2000,"DEN",2,"taylojo01"
2981.5,"Jon Brockman",0,2775,0,2764,0,-1.75022008249907,0,"PF",10.4666666666667,1570,150,3,2010,2012,"MIL",2,"brockjo01"
2981.5,"Jon Sundvold",0,2775,0,2764,0,-3.89850207112719,0,"PG",17.515625,8968,512,9,1984,1992,"MIA",3,"sundvjo01"
2981.5,"Jonathan Kerner",0,2775,0,2764,0,-13.4099647427524,0,"C",5,5,1,1,1999,1999,"ORL",1,"kernejo01"
2981.5,"Jonny Flynn",0,2775,0,2764,0,-4.70258538360847,0,"PG",22.9325153374233,3738,163,3,2010,2012,"MIN",3,"flynnjo01"
2981.5,"Jordan Clarkson",0,2775,0,2764,0,-0.8272951402278,0,"PG",26.1111111111111,1880,72,2,2015,2016,"LAL",1,"clarkjo01"
2981.5,"Jordan Crawford",0,2775,0,2764,0,-2.44079507417272,0,"SG",24.1194029850746,6464,268,4,2011,2014,"BOS",4,"crawfjo02"
2981.5,"Jordan Hamilton",0,2775,0,2764,0,-1.92784380919285,0,"SF",12.6083916083916,1803,143,4,2012,2015,"DEN",3,"hamiljo02"
2981.5,"Jordan Williams",0,2775,0,2764,0,-2.25809365880627,0,"C",14.7674418604651,635,43,1,2012,2012,"NJN",1,"willijo03"
2981.5,"Jorge Garbajosa",0,2775,0,2764,0,-0.181766353344536,0,"PF",26.7972972972973,1983,74,2,2007,2008,"TOR",1,"garbajo01"
2981.5,"Jose Ortiz",0,2775,0,2764,0,-5.6955029610697,0,"PF",6.109375,391,64,2,1989,1990,"UTA",1,"ortizjo01"
2981.5,"Jose Slaughter",0,2775,0,2764,0,-4.98503390764482,0,"SG",8.17460317460317,515,63,1,1983,1983,"IND",1,"slaugjo01"
2981.5,"Joseph Forte",0,2775,0,2764,0,-11.1625309861199,0,"SG",5,125,25,2,2002,2003,"BOS",2,"fortejo01"
2981.5,"Joseph Young",0,2775,0,2764,0,-7.96310405618965,0,"PG",9.25,37,4,1,2016,2016,"IND",1,"youngjo01"
2981.5,"Josh Boone",0,2775,0,2764,0,-1.48577073236489,0,"PF",17.1641791044776,4600,268,4,2007,2010,"NJN",1,"boonejo01"
2981.5,"Josh Grant",0,2775,0,2764,0,-3.27501732262364,0,"PF",7.09259259259259,383,54,1,1994,1994,"GSW",1,"grantjo01"
2981.5,"Josh Harrellson",0,2775,0,2764,0,-1.06999967273082,0,"C",11.5569620253165,913,79,3,2012,2014,"NYK",3,"harrejo01"
2981.5,"Josh Richardson",0,2775,0,2764,0,-3.86216536048772,0,"SG",11.75,47,4,1,2016,2016,"MIA",1,"richajo01"
2981.5,"Josh Selby",0,2775,0,2764,0,-10.0540089633557,0,"PG",7.78947368421053,296,38,2,2012,2013,"MEM",1,"selbyjo01"
2981.5,"Juan Carlos Navarro",0,2775,0,2764,0,-2.54124288840749,0,"SG",25.8170731707317,2117,82,1,2008,2008,"MEM",1,"navarju01"
2981.5,"Juan Dixon",0,2775,0,2764,0,-3.11674152846769,0,"SG",19.3788546255507,8798,454,7,2003,2009,"WAS",4,"dixonju01"
2981.5,"Juaquin Hawkins",0,2775,0,2764,0,-3.86846885256918,0,"SG",11.8103448275862,685,58,1,2003,2003,"HOU",1,"hawkiju01"
2981.5,"Julius Hodge",0,2775,0,2764,0,-5.256877089032,0,"SG",4.26086956521739,98,23,2,2006,2007,"DEN",2,"hodgeju01"
2981.5,"Julius Nwosu",0,2775,0,2764,0,-8.57064719485243,0,"C",3.64,91,25,1,1995,1995,"SAS",1,"nwosuju01"
2981.5,"Julius Randle",0,2775,0,2764,0,-3.31258972716529,0,"PF",27.7857142857143,389,14,2,2015,2016,"LAL",1,"randlju01"
2981.5,"Jumaine Jones",0,2775,0,2764,0,-1.21218095587278,0,"SF",20.526,10263,500,8,2000,2007,"PHI",6,"jonesju01"
2981.5,"Junior Burrough",0,2775,0,2764,0,-7.18910318841974,0,"PF",8.11475409836066,495,61,1,1996,1996,"BOS",1,"burroju01"
2981.5,"Junior Harrington",0,2775,0,2764,0,-4.63976949023207,0,"PG",22.1142857142857,3096,140,3,2003,2007,"DEN",3,"harriju01"
2981.5,"Justin Anderson",0,2775,0,2764,0,-2.74778016898949,0,"SG",7.4,74,10,1,2016,2016,"DAL",1,"anderju01"
2981.5,"Justin Dentmon",0,2775,0,2764,0,-7.64331520852503,0,"PG",11.875,95,8,2,2012,2013,"DAL",3,"dentmju01"
2981.5,"Justin Harper",0,2775,0,2764,0,-10.7790384299176,0,"PF",5.93333333333333,89,15,1,2012,2012,"ORL",1,"harpeju01"
2981.5,"Justin Holiday",0,2775,0,2764,0,-2.914011855615,0,"SG",11.6117647058824,987,85,3,2013,2016,"GSW",3,"holidju01"
2981.5,"Justin Reed",0,2775,0,2764,0,-5.39110814658758,0,"SF",10.2676056338028,1458,142,3,2005,2007,"BOS",2,"reedju01"
2981.5,"Justin Williams",0,2775,0,2764,0,-3.72941177552833,0,"C",9.30612244897959,456,49,2,2007,2008,"SAC",2,"williju01"
2981.5,"Justise Winslow",0,2775,0,2764,0,-1.34926413193705,0,"SF",28.0833333333333,337,12,1,2016,2016,"MIA",1,"winslju01"
2981.5,"Justus Thigpen",0,2775,0,2764,0,-8.99434779254538,0,"SG",7.22727272727273,159,22,3,1970,1974,"DET",3,"thigpju01"
2981.5,"Jusuf Nurkic",0,2775,0,2764,0,-1.42960831721269,0,"C",17.7903225806452,1103,62,1,2015,2015,"DEN",1,"nurkiju01"
2981.5,"K.J. McDaniels",0,2775,0,2764,0,-3.17505340121922,0,"SG",20.6268656716418,1382,67,2,2015,2016,"HOU",2,"mcdankj01"
2981.5,"Kalin Lucas",0,2775,0,2764,0,-4.71506479138593,0,"PG",6,6,1,1,2015,2015,"MEM",1,"lucaska01"
2981.5,"Kaniel Dickens",0,2775,0,2764,0,-4.6265092112781,0,"PF",4.47368421052632,85,19,3,2004,2008,"CLE",3,"dickeka01"
2981.5,"Kannard Johnson",0,2775,0,2764,0,-13.6314408507968,0,"SF",3,12,4,1,1988,1988,"CLE",1,"johnska01"
2981.5,"Kareem Rush",0,2775,0,2764,0,-4.0316618682657,0,"SG",16.8037135278515,6335,377,7,2003,2010,"LAL",5,"rushka01"
2981.5,"Kasib Powell",0,2775,0,2764,0,-3.69975319081352,0,"SF",27.6363636363636,304,11,1,2008,2008,"MIA",1,"powelka01"
2981.5,"Kebu Stewart",0,2775,0,2764,0,-3.9131588169761,0,"PF",7.33333333333333,110,15,1,1998,1998,"PHI",1,"stewake01"
2981.5,"Keith Benson",0,2775,0,2764,0,-8.47714228005682,0,"C",3,9,3,1,2012,2012,"GSW",1,"bensoke02"
2981.5,"Keith Booth",0,2775,0,2764,0,-7.35297259742861,0,"SF",9.97777777777778,449,45,2,1998,1999,"CHI",1,"boothke01"
2981.5,"Keith Closs",0,2775,0,2764,0,-3.18989007150408,0,"C",12.6692307692308,1647,130,3,1998,2000,"LAC",1,"closske01"
2981.5,"Keith Herron",0,2775,0,2764,0,-2.30098378818929,0,"SG",21.1290322580645,2620,124,3,1979,1982,"ATL",3,"herroke01"
2981.5,"Keith Langford",0,2775,0,2764,0,-15.620907017534,0,"SG",5,10,2,1,2008,2008,"SAS",1,"langfke01"
2981.5,"Keith Lee",0,2775,0,2764,0,-2.315041437184,0,"PF",15.9725274725275,2907,182,3,1986,1989,"CLE",2,"leeke01"
2981.5,"Keith McCord",0,2775,0,2764,0,-9.43827671137672,0,"SG",4.5,9,2,1,1981,1981,"WSB",1,"mccorke01"
2981.5,"Keith McLeod",0,2775,0,2764,0,-4.0531799556096,0,"PG",18.615,3723,200,4,2004,2007,"UTA",4,"mcleoke01"
2981.5,"Keith Owens",0,2775,0,2764,0,-5.32638033574928,0,"SF",4,80,20,1,1992,1992,"LAL",1,"owenske01"
2981.5,"Keith Smart",0,2775,0,2764,0,-13.4696022649796,0,"PG",6,12,2,1,1989,1989,"SAS",1,"smartke01"
2981.5,"Keith Smith",0,2775,0,2764,0,-5.26114756923447,0,"SG",10.9761904761905,461,42,1,1987,1987,"MIL",1,"smithke03"
2981.5,"Keith Starr",0,2775,0,2764,0,-10.0682313944115,0,"SG",3.82352941176471,65,17,1,1977,1977,"CHI",1,"starrke01"
2981.5,"Keith Swagerty",0,2775,0,2764,0,-1.6978308019442,0,"PF",30.9625,2477,80,2,1969,1970,"HSM",2,"swageke01"
2981.5,"Keith Tower",0,2775,0,2764,0,-6.22633003784482,0,"C",7.84905660377358,416,53,4,1994,1997,"ORL",3,"towerke01"
2981.5,"Kelly McCarty",0,2775,0,2764,0,-19.9852857442714,0,"SG",2,4,2,1,1999,1999,"DEN",1,"mccarke01"
2981.5,"Kelly Oubre",0,2775,0,2764,0,-6.08505218275216,0,"SF",10,60,6,1,2016,2016,"WAS",1,"oubreke01"
2981.5,"Kelvin Ransey",0,2775,0,2764,0,-1.90597408811664,0,"PG",24.3688524590164,11892,488,6,1981,1986,"NJN",3,"ranseke01"
2981.5,"Kelvin Upshaw",0,2775,0,2764,0,-3.12019273602785,0,"SG",12.5365853658537,1542,123,3,1989,1991,"BOS",4,"upshake01"
2981.5,"Ken Austin",0,2775,0,2764,0,-7.42190786469519,0,"SF",4,28,7,1,1984,1984,"DET",1,"austike01"
2981.5,"Ken Bannister",0,2775,0,2764,0,-5.04002037282106,0,"PF",15.2845849802372,3867,253,5,1985,1991,"LAC",2,"bannike01"
2981.5,"Ken Durrett",0,2775,0,2764,0,-5.17394926942491,0,"SF",10.0416666666667,1205,120,4,1972,1975,"KCO",3,"durreke01"
2981.5,"Ken Johnson",0,2775,0,2764,0,-4.33857795037068,0,"PF",12.5151515151515,826,66,1,1986,1986,"POR",1,"johnske01"
2981.5,"Ken Johnson",0,2775,0,2764,0,-7.8589128726555,0,"C",9.75,156,16,1,2003,2003,"MIA",1,"johnske03"
2981.5,"Ken Mayfield",0,2775,0,2764,0,-11.6289785952239,0,"SG",4.92307692307692,64,13,1,1976,1976,"NYK",1,"mayfike01"
2981.5,"Ken McBride",0,2775,0,2764,0,-7.52768000132044,0,"SG",20.75,249,12,1,1955,1955,"MLH",1,"mcbrike01"
2981.5,"Ken Murray",0,2775,0,2764,0,-7.9079965807055,0,"SG",10.7755102040816,528,49,1,1954,1954,"FTW",1,"murrake01"
2981.5,"Ken Rohloff",0,2775,0,2764,0,-11.1016552882118,0,"G",3.5,7,2,1,1964,1964,"STL",1,"rohloke01"
2981.5,"Ken Smith",0,2775,0,2764,0,-5.61097090408665,0,"SF",8.63157894736842,164,19,1,1976,1976,"SAA",1,"smithke02"
2981.5,"Ken Spain",0,2775,0,2764,0,-5.59828816871376,0,"C",10.1818181818182,112,11,1,1971,1971,"PTC",1,"spainke01"
2981.5,"Ken Wilburn",0,2775,0,2764,0,-5.04566361734981,0,"SF",9.80327868852459,598,61,2,1968,1969,"CHI",4,"wilbuke01"
2981.5,"Kendall Marshall",0,2775,0,2764,0,-4.19177939283039,0,"PG",20.6384615384615,2683,130,3,2013,2015,"LAL",3,"marshke01"
2981.5,"Kendall Rhine",0,2775,0,2764,0,-2.9659792824486,0,"C",21,2730,130,2,1968,1969,"KEN",2,"rhineke01"
2981.5,"Kenneth Gardner",0,2775,0,2764,0,-3.30628716066089,0,"SF",5.66666666666667,51,9,1,1976,1976,"UTS",1,"gardnke01"
2981.5,"Kenny Dennard",0,2775,0,2764,0,-1.71436871101916,0,"PF",13.0947368421053,1244,95,3,1982,1984,"KCK",2,"dennake01"
2981.5,"Kenny Fields",0,2775,0,2764,0,-2.21508895763954,0,"SF",14.5408163265306,2850,196,4,1985,1988,"MIL",2,"fieldke01"
2981.5,"Kenny Gattison",0,2775,0,2764,0,-1.49751854484628,0,"PF",20.0631163708087,10172,507,9,1987,1996,"CHH",3,"gattike01"
2981.5,"Kenny Green",0,2775,0,2764,0,-7.84588183766977,0,"SF",10.4166666666667,625,60,2,1986,1987,"PHI",2,"greenke02"
2981.5,"Kenny Higgs",0,2775,0,2764,0,-2.72812358860782,0,"PG",20.4977168949772,4489,219,3,1979,1982,"DEN",2,"higgske01"
2981.5,"Kenny Natt",0,2775,0,2764,0,-7.09124622934552,0,"SG",7.91836734693878,388,49,3,1981,1985,"UTA",3,"nattke01"
2981.5,"Kenny Payne",0,2775,0,2764,0,-6.27359755397904,0,"SF",8.00680272108844,1177,147,4,1990,1993,"PHI",1,"payneke01"
2981.5,"Kenny Satterfield",0,2775,0,2764,0,-6.46264619825242,0,"PG",14.16,1062,75,2,2002,2003,"DEN",2,"satteke01"
2981.5,"Kenton Edelin",0,2775,0,2764,0,-2.86053175278542,0,"SF",14.3,143,10,1,1985,1985,"IND",1,"edelike01"
2981.5,"Kevin Brooks",0,2775,0,2764,0,-6.98200380972747,0,"SF",8.09375,1036,128,3,1992,1994,"DEN",1,"brookke01"
2981.5,"Kevin Burleson",0,2775,0,2764,0,-5.61224732847091,0,"PG",8.71794871794872,340,39,1,2006,2006,"CHA",1,"burleke01"
2981.5,"Kevin Duckworth",0,2775,0,2764,0,-2.52068058890481,0,"C",25.8561917443409,19418,751,11,1987,1997,"POR",5,"duckwke01"
2981.5,"Kevin Henderson",0,2775,0,2764,0,-6.8432233804843,0,"SG",10.6818181818182,235,22,2,1987,1988,"GSW",2,"hendeke01"
2981.5,"Kevin Jones",0,2775,0,2764,0,-4.80109557532232,0,"PF",10.4375,334,32,1,2013,2013,"CLE",1,"joneske01"
2981.5,"Kevin Joyce",0,2775,0,2764,0,-3.50684972385802,0,"SG",25.7004608294931,5577,217,3,1974,1976,"INA",3,"joyceke01"
2981.5,"Kevin Loder",0,2775,0,2764,0,-2.81584137649696,0,"SF",14.1486486486486,2094,148,3,1982,1984,"KCK",2,"loderke01"
2981.5,"Kevin Lynch",0,2775,0,2764,0,-4.33680949051403,0,"SG",11.9375,1146,96,2,1992,1993,"CHH",1,"lynchke01"
2981.5,"Kevin McKenna",0,2775,0,2764,0,-2.65287704000543,0,"SG",14.1885245901639,3462,244,6,1982,1988,"NJN",4,"mckenke01"
2981.5,"Kevin Murphy",0,2775,0,2764,0,-16.9490724371911,0,"SG",3.05882352941176,52,17,1,2013,2013,"UTA",1,"murphke01"
2981.5,"Kevin O'Shea",0,2775,0,2764,0,-2.95131897840167,0,"G",21.3333333333333,2368,111,2,1952,1953,"BLB",2,"osheake01"
2981.5,"Kevin Salvadori",0,2775,0,2764,0,-6.74677240379423,0,"C",6.17948717948718,241,39,2,1997,1998,"SAC",1,"salvake01"
2981.5,"Kevin Seraphin",0,2775,0,2764,0,-3.53606256072215,0,"C",15.9335260115607,5513,346,6,2011,2016,"WAS",2,"serapke01"
2981.5,"Kevin Stacom",0,2775,0,2764,0,-4.4119401378051,0,"SG",12.7774798927614,4766,373,6,1975,1982,"BOS",3,"stacoke01"
2981.5,"Kevin Thompson",0,2775,0,2764,0,-6.21645197258299,0,"C",4.14285714285714,58,14,1,1994,1994,"POR",1,"thompke01"
2981.5,"Kevinn Pinkney",0,2775,0,2764,0,-2.03055869730845,0,"PF",16.6666666666667,100,6,1,2007,2007,"BOS",1,"pinknke01"
2981.5,"Khalid El-Amin",0,2775,0,2764,0,-3.69164282941657,0,"PG",18.72,936,50,1,2001,2001,"CHI",1,"elamikh01"
2981.5,"Kim Anderson",0,2775,0,2764,0,-8.34722325696854,0,"SF",10.6666666666667,224,21,1,1979,1979,"POR",1,"anderki01"
2981.5,"Kim English",0,2775,0,2764,0,-4.52943930011181,0,"SG",9.92682926829268,407,41,1,2013,2013,"DET",1,"engliki01"
2981.5,"Kirk Penney",0,2775,0,2764,0,-16.1691971004267,0,"SG",5,30,6,2,2004,2005,"LAC",2,"penneki01"
2981.5,"Kirk Snyder",0,2775,0,2764,0,-2.29620757123781,0,"SF",16.5841121495327,3549,214,4,2005,2008,"HOU",4,"snydeki01"
2981.5,"Kiwane Garris",0,2775,0,2764,0,-8.22963320923397,0,"SG",8,248,31,2,1998,2000,"DEN",2,"garriki01"
2981.5,"Kleggie Hermsen",0,2775,0,2764,0,-21.3093253108144,0,"C-F",6.2,62,10,1,1953,1953,"BOS",2,"hermskl01"
2981.5,"Kosta Perovic",0,2775,0,2764,0,-5.30955462049836,0,"C",5.42857142857143,38,7,1,2008,2008,"GSW",1,"perovko01"
2981.5,"Kostas Papanikolaou",0,2775,0,2764,0,-3.34505304061542,0,"SF",14.5573770491803,888,61,2,2015,2016,"HOU",2,"papanko01"
2981.5,"Kris Joseph",0,2775,0,2764,0,-10.5789742496328,0,"SF",5.4,54,10,1,2013,2013,"BOS",2,"josepkr01"
2981.5,"Kurk Lee",0,2775,0,2764,0,-6.63747861494888,0,"SF",5.52083333333333,265,48,1,1991,1991,"NJN",1,"leeku01"
2981.5,"Kwame Brown",0,2775,0,2764,0,-1.77969861032892,0,"C",22.168,13855,625,12,2002,2013,"LAL",7,"brownkw01"
2981.5,"Kyle Anderson",0,2775,0,2764,0,-2.67901439065137,0,"SF",10.6086956521739,488,46,2,2015,2016,"SAS",1,"anderky01"
2981.5,"Kyle Singler",0,2775,0,2764,0,-1.49768749152137,0,"SF",25.4824902723735,6549,257,4,2013,2016,"DET",2,"singlky01"
2981.5,"Kyle Weaver",0,2775,0,2764,0,-1.99368783214704,0,"SG",18.7972972972973,1391,74,3,2009,2011,"OKC",2,"weaveky01"
2981.5,"Lamar Green",0,2775,0,2764,0,-3.05184346829069,0,"PF",17.6810551558753,7373,417,6,1970,1975,"PHO",3,"greenla01"
2981.5,"Lamar Patterson",0,2775,0,2764,0,-3.43904601636784,0,"SG",15.1111111111111,136,9,1,2016,2016,"ATL",1,"pattela01"
2981.5,"LaMark Baker",0,2775,0,2764,0,-51.225276292974,0,"PG",2,2,1,1,1999,1999,"TOR",1,"bakerla01"
2981.5,"Lamont Strothers",0,2775,0,2764,0,-9.24316754943657,0,"SG",11.9230769230769,155,13,2,1992,1993,"DAL",2,"strotla01"
2981.5,"Lanard Copeland",0,2775,0,2764,0,-11.0773544759617,0,"SG",4.51351351351351,167,37,2,1990,1992,"PHI",2,"copella01"
2981.5,"Lancaster Gordon",0,2775,0,2764,0,-6.42824223835073,0,"SG",12.8407960199005,2581,201,4,1985,1988,"LAC",1,"gordola01"
2981.5,"Lance Allred",0,2775,0,2764,0,-15.3002490401237,0,"C",3.33333333333333,10,3,1,2008,2008,"CLE",1,"allrela01"
2981.5,"Lance Thomas",0,2775,0,2764,0,-3.94458544427379,0,"SF",16.8681318681319,3070,182,5,2012,2016,"NOH",4,"thomala01"
2981.5,"Lari Ketner",0,2775,0,2764,0,-8.87561813677293,0,"PF",5.56,139,25,2,2000,2001,"CHI",3,"ketnela01"
2981.5,"Laron Profit",0,2775,0,2764,0,-4.00904200196396,0,"SF",11.1739130434783,1542,138,4,2000,2006,"WAS",2,"profila01"
2981.5,"Larry Bergh",0,2775,0,2764,0,-4.48181677700807,0,"PF",12.75,255,20,1,1970,1970,"PTP",1,"berghla01"
2981.5,"Larry Bunce",0,2775,0,2764,0,-1.28082561060365,0,"C",23.7984496124031,3070,129,2,1968,1969,"ANA",4,"buncela01"
2981.5,"Larry Comley",0,2775,0,2764,0,-11.994503324062,0,"G",7.41666666666667,89,12,1,1964,1964,"BAL",1,"comlela01"
2981.5,"Larry Conley",0,2775,0,2764,0,-8.80980169148244,0,"SG",18,18,1,1,1968,1968,"KEN",1,"conlela01"
2981.5,"Larry Drew",0,2775,0,2764,0,-9.65322861079419,0,"PG",18.25,219,12,1,2015,2015,"PHI",1,"drewla02"
2981.5,"Larry Finch",0,2775,0,2764,0,-3.56925300478888,0,"SG",23.765625,3042,128,2,1974,1975,"MMS",2,"finchla01"
2981.5,"Larry Fogle",0,2775,0,2764,0,-13.3966518657157,0,"SG",7,14,2,1,1976,1976,"NYK",1,"foglela01"
2981.5,"Larry Friend",0,2775,0,2764,0,-6.50722153644358,0,"SG",12.9318181818182,569,44,1,1958,1958,"NYK",1,"frienla01"
